	per0	per1	per2	per3	per4	per5	per6	per7	per8	per9	per10	per11	per12	per13	per14	per15	per16	per17	per18	per19	per20	per21	per22	per23	per24	per25	per26	per27	per28	per29	per30	per31	per32	per33	per34	per35	per36	per37	per38	per39	per40	per41	per42	per43	per44	per45	per46	per47	per48	per49	per50	per51	per52	per53	per54	per55	per56	per57	per58	per59	per60	per61	per62	per63	per64	per65	per66	per67	per68	per69	per70	per71	per72	per73	per74	per75	per76	per77	per78	per79	per80	per81	per82	per83	per84	per85	per86	per87	per88	per89	per90	per91	per92	per93	per94	per95	per96	per97	per98	per99
var40	2.0106864866630083	2.064927737607081	2.0912611933456033	2.1244285927557773	2.0955786444828224	2.063036138574053	2.206970443726776	2.1496171146079734	2.1629113663459387	2.072615960654992	2.036376945877431	2.0392285819767446	2.0739230942177946	2.0313480517345366	2.0287642064688303	2.1333296041991785	2.077138366801634	2.016734258821609	2.0282045806970856	2.0603084985688684	2.0106225293493556	2.103566333044561	2.216793455719872	2.0714977903442775	2.0021247449144353	2.0393437198129063	2.045722757082232	2.0002924403627387	2.159316385848667	2.1136987885249345	2.0648509179539944	2.0664398682471417	2.0227141201552583	2.1048426988589815	2.050454713362643	2.1095789673641425	2.011238117761012	2.1067513834939313	2.2079134589785836	2.024955035202693	2.014996909375934	2.06803132819819	2.042172147411536	2.095024127093469	2.160383801171818	2.0042852462165595	2.02490027826337	2.0918751388096997	2.1070635991901905	2.0843529878092237	2.1278461387536147	2.1273885742036143	2.0673976213312732	2.0003084640179996	2.0498450033823534	2.1431148632632855	2.0775114318697585	2.0305573090266233	2.0698288152500033	2.0127783116578337	2.02974404205665	2.143511356231309	2.0034872538652304	2.0102197195871367	2.0183244418312127	2.1502485908656865	2.1088841118723654	2.0437867740677884	2.0705747715949423	2.134118030769215	2.111297614934206	2.1295502937154165	2.063875911216921	2.0080100371364007	2.074534803811913	2.039476360579379	2.116255056204546	2.048834894529997	2.0040041654802256	2.0540728429999597	2.0642772369244864	2.032707072694471	2.0880390578692696	2.1057005065800336	2.0375401640230306	2.032544374822076	2.0645915391428455	2.041080053384408	2.114817957469355	2.0880363212747337	2.0849452883870874	2.077877525385937	2.1521622565763083	2.031442482810876	2.0196285229318542	2.080160465536625	2.0229762809865504	2.0648780974760435	2.1154892803786494	2.045548793862877
var41	2.0206784532297224	2.0112919318974067	2.0121555824571606	2.0929474169431312	2.0767844899487593	2.0316348345398283	2.066097512249341	2.140818280905364	2.0701721329807397	2.061874465523708	2.1964885229950406	2.1868156518876476	2.056834019645099	2.0750053020001995	2.1522246370798626	2.0034417291043605	2.00302848799417	2.1313606093162223	2.0733743697311464	2.0180998855503014	2.0463937043760696	2.0296277302817365	2.1029126121266635	2.027856046686424	2.012752645881374	2.015086700311309	2.004671358699775	2.1256121139068207	2.208990151094924	2.0006025472073174	2.184967900175479	2.0973120425022613	2.087623642258413	2.05746883394146	2.1036388950791114	2.0211319141239112	2.0481470347876694	2.1055125996450346	2.007189572033865	2.1302238433131326	2.0112626584016646	2.1097138771849258	2.142549498217677	2.0785385631512265	2.027799474300202	2.1464090619143428	2.0142698624940047	2.091107937012331	2.001568544488104	2.0604391392441594	2.1487701198047997	2.021799231756055	2.152230398628257	2.075973374879848	2.0249229357288407	2.1464193590403893	2.0425888477973264	2.052866013733874	2.0179895413846474	2.079342346804886	2.050840328236861	2.1069283753231804	2.1041945433907556	2.160397786812857	2.085511524024035	2.1415526915723744	2.095740418792062	2.035027400826191	2.1220017851427775	2.0994275343480484	2.0635223087248318	2.3246661564581443	2.054791160330085	2.0248266087926443	2.015546525322179	2.095922425158945	2.0314437960886065	2.0960112620145046	2.0254452753817525	2.043732419077462	2.1490326905861843	2.0339732263311903	2.022444327440731	2.0390860096065646	2.02945250728164	2.1022964421144072	2.158503861722738	2.0577341928961035	2.138411444675488	2.0169802673536585	2.114332819858177	2.085735328340156	2.0187827160897918	2.115834604292638	2.1013908898644322	2.010995181143889	2.0286301571635317	2.0015100628923093	2.088297804315978	2.1768722428889786
var42	2.0512209585510486	2.045612517681042	2.0597113742612696	2.069745764245355	2.0216969542765706	2.137134112189704	2.1520453021666843	2.126355938949926	2.1919464989922086	2.121362293660018	2.070388067980316	2.1980035973470766	2.139330275549031	2.0463502640966347	2.079260172051373	2.0824045249827443	2.0952620580193986	2.158089030102139	2.060949183164963	2.079839495610327	2.0652489901875057	2.0137489760041745	2.042071292668108	2.096457091611091	2.0551409536314993	2.156293823803248	2.0092998214963704	2.1179940678717886	2.112755504125677	2.0276705483141484	2.0829979609432594	2.028196018834049	2.1121404598092606	2.0091965423961757	2.072025001692995	2.0933615610002496	2.2430045400768512	2.1137400925472223	2.099460887336905	2.0235514244633657	2.1048063238854473	2.0814538258413218	2.0793580767900415	2.0186952819621373	2.077824671148392	2.0026939941235726	2.0227998292838505	2.038029560852343	2.032686881580537	2.005389000924875	2.124605810151075	2.2725686559363063	2.080409434874135	2.0150551671175325	2.0061517262058866	2.004231313817504	2.0839748255594115	2.1349998767486937	2.148949987482147	2.158689091678419	2.035656455314272	2.1140602491944107	2.1239964199561414	2.001377468442671	2.0785565006750146	2.0017461693329346	2.055538459355229	2.007485806796725	2.025729417238774	2.0047857674652345	2.097496920520114	2.1928476523523037	2.068554799659298	2.0257698304826786	2.1552550761123817	2.123459259468834	2.134982271744425	2.189164725004757	2.100539368687643	2.0702693666827723	2.0295562273532357	2.003318794698662	2.082500676709795	2.0557249589244355	2.1824607415379123	2.042264290804066	2.04432550045331	2.1286849921990703	2.1947223505095415	2.1735242609531453	2.020693087151795	2.0249508455298084	2.144660745812381	2.073686665714769	2.064916224716939	2.1096367075115148	2.0969682629306097	2.0091726304818716	2.1215394365307705	2.0126016229601906
var43	2.072662288875468	2.008541625718596	2.0280881077335904	2.095199561185718	2.0329201243371666	2.013356182928813	2.0670089879676357	2.1170230744447065	2.102090086508699	2.0378112569602767	2.09632738042083	2.0125631382598708	2.021612157509533	2.016403561432667	2.129976404979324	2.100828975489199	2.097091776032073	2.106713657152918	2.0662442482275902	2.2063184994564193	2.15251833050226	2.018823578999994	2.1012148871945526	2.112661492634481	2.0162052610003935	2.0409671389010344	2.0037962243232728	2.025008291322372	2.0938267300451803	2.155684231223312	2.1029159761642346	2.0160294647075787	2.008827259035313	2.126871058188973	2.184808969776162	2.0994433777893047	2.0555765522243488	2.0253214962450623	2.0791012283854102	2.11172096231914	2.020701753832899	2.0888271885153777	2.1733600739721064	2.120269124888515	2.1081939630659803	2.1455290690396858	2.078494182918125	2.0449208772172915	2.049740014177236	2.1160006710034787	2.127763699647301	2.164932081414717	2.0802099434466688	2.0390118070505707	2.209403580366848	2.062374856747232	2.0530259708280036	2.187202532129395	2.0149446743433725	2.0787002447240535	2.026563650674741	2.0474684013566296	2.1272549852143543	2.0453676483708607	2.005404418632781	2.0855062277415697	2.0367333342668488	2.045131284959786	2.1084424758974625	2.029682618073264	2.138555154464691	2.089013031316976	2.0269898954218806	2.204741871644539	2.1114930495434168	2.1603159720079033	2.013379382460822	2.0617165518461835	2.1900729278149735	2.0595275447465253	2.0669656540486856	2.135219177476651	2.050560251975787	2.044866788368273	2.0857758916055515	2.1340215481844753	2.0033660050420283	2.1657867247512335	2.1579433745927856	2.0513061072713437	2.1584891682004215	2.1062944518581945	2.027700464325806	2.1053234698864496	2.148848506467424	2.0080566035228666	2.0050684103135734	2.1085005549334213	2.1225976137748996	2.114628907791004
var44	2.1107195808775523	2.0639401731404066	2.115561502094863	2.073781334423199	2.0756442269412676	2.114602083263533	2.141985860433805	2.0135090737040753	2.1666720789218648	2.025225533027813	2.0236390354591802	2.0526499084652823	2.0829441809133113	2.0694829607151397	2.0358005922915225	2.000040351368434	2.1829510664772735	2.0914906190404188	2.085705808895978	2.0498231464365966	2.038256984931058	2.031219682494186	2.2363575924099717	2.010507697219278	2.133243082556287	2.083335818706785	2.1129160058970533	2.020292714662856	2.1089409808010733	2.032898750030202	2.1938352148394134	2.1287306323337414	2.0566778177154292	2.1757969330261644	2.035864989924526	2.0916334728973216	2.0158070171322477	2.141598102391512	2.0107610332094903	2.0424317768000564	2.0401442618328303	2.108624136505583	2.0720992628964985	2.045550083123525	2.001457528900925	2.1768685451593823	2.1799438624180256	2.010769360250937	2.1145509937651363	2.04128591454925	2.088589751313868	2.0952696571355927	2.0752507227223314	2.1166662312646025	2.0585359384775925	2.014257435302168	2.0737209876498537	2.0074328900522893	2.028577146958504	2.032153612639855	2.0358805653259058	2.0920609809429846	2.164309119105195	2.0307677016213015	2.0019897363559274	2.1081672946697183	2.115858039409144	2.066241736410165	2.144740358147751	2.1376018058234125	2.02935724470047	2.0781954042459696	2.0551979584369957	2.00727806256327	2.096145776351821	2.0820162288846555	2.0048199765856287	2.0069469323702487	2.0368841538126743	2.1034669887924786	2.0195301706602646	2.0568232928778243	2.0510151084688832	2.170724961370322	2.010613754538631	2.0533788368914867	2.0225063193346324	2.029035577855181	2.0237454492877984	2.099525567893117	2.0008643472317194	2.177892404098156	2.131956942031606	2.0725618086451068	2.1390342945171676	2.023817537406679	2.062087787488172	2.1371296902643753	2.033588014191555	2.0440302814763913
var45	2.040424108841537	2.0366008596909135	2.1047131502524343	2.116992797915092	2.0675583975592855	2.087750180749275	2.051817993621253	2.1770998937248582	2.036288607785494	2.042189920746367	2.0297087209798153	2.0849224861979474	2.021969394027772	2.02527903387865	2.0421922700943926	2.0076924032978476	2.0069854844619552	2.017304511940765	2.2254728244355144	2.0340377153230556	2.024568185654201	2.0833746563004993	2.0390515382774743	2.0966905669826645	2.0839992254538444	2.0852565250412094	2.0098607069075243	2.0453668366759814	2.0160977177801733	2.032400909776239	2.163034380642498	2.0643401912187564	2.0208165492760646	2.0117267429893597	2.00690322592176	2.0854564300799416	2.0714610096797865	2.011448217905426	2.099392416618086	2.065359422736403	2.023872294669535	2.164389632086587	2.059953961465954	2.0364068785306846	2.0658301129013648	2.031588882763082	2.043089573972833	2.2302216325325603	2.121183443978425	2.024225239269798	2.0881102670340934	2.038745342517052	2.0471971443600725	2.0930647536591143	2.1372127361059667	2.057481105558128	2.107306387463851	2.0525209349035833	2.099725587003194	2.0783899062025344	2.126277345551214	2.0250714939739245	2.0890894450148108	2.1582476598787066	2.0370974574584717	2.2259662296031095	2.0897745880989076	2.112473746866554	2.117732726084881	2.287625170771536	2.046243519721206	2.11771519562845	2.0097619794665262	2.1157796864645695	2.0652168809253837	2.079487316974254	2.0239516741430315	2.0510637419024285	2.160353553691383	2.2562250082952438	2.163180480164664	2.1471013340525227	2.104528396486859	2.04958100395174	2.0919287761273133	2.0293064120275126	2.062990301217493	2.0174636282516136	2.0577891587525885	2.0861582479268894	2.074629879131846	2.0835437345932544	2.026872290250505	2.0076881701886715	2.0062106783684066	2.2456696942377476	2.1680969370532504	2.0299129197964234	2.1329373813969976	2.1791225725532493
var46	2.1273701332533954	2.067121628189088	2.0225793538574734	2.033918250112851	2.1317182752227217	2.0077269931649795	2.090685308728001	2.000002130189693	2.1092978202414563	2.0357468181497316	2.004409535852835	2.028854542786652	2.060017288761665	2.1514389758040733	2.0751524636152654	2.0958618835176916	2.042397735666793	2.038200545428587	2.0091644340746457	2.052603212327868	2.0049854854965887	2.125005183521231	2.1295991051397682	2.0046377966312336	2.0427262187446042	2.0661706978169487	2.2961776991482656	2.062370608964893	2.1768156941654673	2.160480346763426	2.101622351658041	2.095176630372388	2.0703903957103935	2.2066860919420224	2.020302749256726	2.0822809318658684	2.0059850043611522	2.0204276413677174	2.0749948331201993	2.0551402274455723	2.058488099509948	2.1332776880767335	2.0130556262745594	2.1258333511240117	2.0583306118453737	2.022949357252672	2.106522043299115	2.074066246327347	2.1054263816158376	2.087139648647454	2.0319308869191794	2.040385172049628	2.0728296976920637	2.003364384176968	2.0176819319605483	2.0579762042669203	2.0592599126716626	2.199173757538112	2.025104913892486	2.081534268744224	2.005718402099453	2.125086170459241	2.0525255004198213	2.0802583900518052	2.0305390106337313	2.18505117089076	2.110301759504138	2.077321530505573	2.163578584031931	2.0020422457177913	2.0279987474387253	2.158595599046155	2.1413931751792505	2.0645355373557064	2.214571531122666	2.06488120430692	2.1650768749454796	2.072610947374954	2.0138259523570596	2.0103082079997128	2.150642582305939	2.0192004052254977	2.0436112965803	2.006751411396255	2.090997615320306	2.0113699437111006	2.0818694870678205	2.054043175251005	2.00703994604447	2.0258455308646766	2.0953156737783054	2.0900554985595083	2.0891115096950243	2.106887533404072	2.111136258155629	2.0710384998485036	2.0306839161469816	2.0014950685830177	2.098787489764816	2.0305888157309324
var47	2.144619736876346	2.0109680191261243	2.139503330865898	2.1326554499311525	2.0192698361226706	2.098215726625547	2.0058054297818906	2.103301923592544	2.0679151613882096	2.0465228512069347	2.057144356400974	2.035484055802995	2.1501072285814526	2.0668067554371676	2.107647684133942	2.111177619411183	2.016312810302519	2.077507868370487	2.056398448429343	2.0690529829190507	2.195521319642774	2.0300461328947517	2.003038494257392	2.039752017161615	2.0402087918392895	2.09489623819524	2.0591587590785743	2.184349582418199	2.1537647518467633	2.0742109695816415	2.0994808469725217	2.2618783189095377	2.006408889388724	2.1978305781198375	2.122920402338778	2.110413126885347	2.058570110085299	2.051977953817044	2.025851195139945	2.0438751097341226	2.0434764421894323	2.004922723732093	2.110684246024124	2.1320715260076626	2.0183359351067813	2.0275132158457714	2.0600540501834192	2.0125768990590873	2.0318318739521377	2.036760617217122	2.0994364512366817	2.0617816064722776	2.0284200351995216	2.140161422595182	2.1543774379233906	2.019508653869076	2.2033305074682636	2.0610873249524886	2.052717483378286	2.021253159276646	2.065947129743288	2.012134979300349	2.0766305869111763	2.2106134817942893	2.1700696724295128	2.1816999408890765	2.115535819721345	2.131428150430983	2.096713852805917	2.072584183692016	2.072080276755476	2.0630404548242267	2.043492295591314	2.1436542873466564	2.1233741412020684	2.0651266224984264	2.0345356778523387	2.0438001859448613	2.031405692569149	2.1578226788298434	2.1204040727654507	2.191062628546051	2.008498427393176	2.021187432597449	2.018768676478682	2.0088976292258014	2.1591597661935675	2.036142445660478	2.135138749009672	2.0627843479744863	2.0877792583100137	2.177819209389327	2.0180973495822894	2.1118634572492203	2.1255931256767586	2.038260302194718	2.122985731227059	2.210866880668769	2.03937977326988	2.133242036073592
var48	2.0068651712504457	2.0104812081219015	2.161064197958862	2.082671959701907	2.0947752708609557	2.004670146145092	2.0136839862934623	2.012493339924839	2.0636743740856294	2.129794558771247	2.061632752396052	2.0030548962419	2.028885190910245	2.0927021151763325	2.073833227343745	2.0408258206716474	2.0111406900742725	2.078495702705653	2.088915193178332	2.097492732824567	2.036788010484724	2.0448104659101674	2.097855057450576	2.1716527581798895	2.1279072246264583	2.048322305361612	2.1866981240209746	2.0775902918036753	2.041837405335209	2.0592395606584235	2.165516468419826	2.017802258743999	2.0633763668429337	2.025024365816657	2.0274505247320604	2.052122527032759	2.012715174799753	2.0827666541779584	2.0132798248682073	2.082045561060899	2.0030950090687583	2.0772650166731577	2.0775718412144206	2.1601054379601177	2.027170244561767	2.11101443584775	2.2287633706249013	2.084933243388617	2.1406346588661744	2.0063543204250482	2.1348021890005864	2.0061205736069825	2.1379422942538446	2.2220276609151535	2.007041345250563	2.102787807268623	2.169902391675033	2.2295502041737927	2.0861848613616183	2.0032491313804512	2.0409686165167837	2.104262861097621	2.0778022029321357	2.0420610751730086	2.0286810468501826	2.069184546010848	2.0708786101586196	2.149787821002428	2.049788813917985	2.0931142127441995	2.1039803527672483	2.0009137132467307	2.009201656037341	2.248058296143103	2.1080525107326826	2.1258731207103625	2.000261028696824	2.0096506046875353	2.0321865737137013	2.048880231477502	2.022113001987944	2.03921218666372	2.092153422596552	2.1472015159995044	2.0971618119659867	2.2277547885835816	2.013051567331732	2.0662349293778646	2.1439079193560273	2.2710805738024717	2.0604887480662653	2.0633225699110462	2.046840222946669	2.1571368148615906	2.101957682958991	2.0901160215630776	2.0779383434686003	2.0381200655791654	2.0875342472242755	2.0326228443290546
var49	2.019256311755164	2.0306246518213573	2.12951972808832	2.029281784113069	2.1002893219614314	2.045618958696889	2.062909620478263	2.0137819240238564	2.086324830523312	2.00974440549582	2.0499124537928752	2.082723938503272	2.031552952768401	2.0114683796535293	2.0512851970897774	2.1276816965218943	2.304339174670848	2.043616595511188	2.078815774104254	2.0743983463857893	2.0503515148859703	2.1220271448719212	2.1109772152702173	2.0821391019294335	2.085220113633349	2.0941302989170785	2.0152913741752516	2.0312058347271638	2.2067851887444463	2.041723419223281	2.002425217814559	2.0536887651929976	2.109451938161058	2.0649450744665825	2.092497628164073	2.160966164481695	2.1972253637321617	2.1137605458378412	2.0171590660625123	2.040397538265881	2.073267307740584	2.1824102194245474	2.0710946792533997	2.1340568319513262	2.110926819197089	2.131425128265428	2.142754554097559	2.0843631634925717	2.164049447108463	2.0120904132268618	2.0055302312093914	2.1338070985093416	2.100950371470948	2.123017955673172	2.0043260982941415	2.0086126293959072	2.10383776212607	2.1214157868113217	2.2539529926916915	2.0988829201444497	2.0143606350128067	2.1066648159821777	2.142314839417424	2.019559638218628	2.0690284327395085	2.084663349993286	2.0100257117272564	2.1047847081498112	2.0330136938857377	2.1141409093064905	2.0304615628986897	2.0118750365284765	2.0663114695357256	2.000738769926764	2.0217739093065554	2.0159431882487593	2.1142176576490983	2.17511394554144	2.032653438576823	2.141302547484398	2.055494824548692	2.1177947580845258	2.078030830003726	2.030563518859283	2.10860437497463	2.1257695860155015	2.1026715011973374	2.0058269159663853	2.0272690472220276	2.0561034889694434	2.0885785297353823	2.059578747136585	2.161916709001331	2.0900282871372515	2.1725088240911465	2.0516179603142635	2.12524095217018	2.003926841742267	2.0629202266523223	2.1032204905680443
